type,latitude,longitude,lease_type,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,amenities,water_supply,building_type,balconies
BHK2,12.96867847,77.73993683,FAMILY,1,SEMI_FURNISHED,BOTH,1240,0,2,E,2,1,4,4.0,BOREWELL,AP,3
BHK3,12.96214881,77.6046377,ANYONE,1,SEMI_FURNISHED,BOTH,1200,10,2,N,2,0,4,4.0,BOREWELL,AP,0
BHK3,12.93966985,77.5733688,ANYONE,0,SEMI_FURNISHED,BOTH,1300,3,2,E,3,4,5,11.0,CORP_BORE,AP,2
BHK4,12.9531684,77.5001332,FAMILY,0,FULLY_FURNISHED,BOTH,1200,4,4,N,2,1,2,2.0,CORPORATION,IF,1
BHK1,12.91541427,77.52083916,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,0,1,SE,1,1,1,1.0,CORPORATION,IF,1
BHK3,12.9092507,77.6634951,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1255,2,3,NE,3,17,19,13.0,CORP_BORE,AP,1
BHK3,12.9413756,77.6968511,ANYONE,1,SEMI_FURNISHED,BOTH,1945,9,3,E,10,0,4,14.0,BOREWELL,AP,4
BHK2,12.91743208,77.59082816,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,950,20,2,W,2,2,4,4.0,CORP_BORE,AP,2
BHK2,12.97155548,77.7042906,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,850,1,2,E,2,3,4,3.0,CORP_BORE,IF,1
BHK2,12.92503346,77.54343473,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,10,1,W,2,0,1,3.0,CORPORATION,IF,0
BHK2,12.92513754,77.55399123,ANYONE,0,NOT_FURNISHED,BOTH,1050,5,2,W,0,1,4,3.0,CORP_BORE,AP,3
BHK4,12.98711967,77.76670074,FAMILY,1,SEMI_FURNISHED,BOTH,2650,0,4,E,4,0,2,11.0,CORP_BORE,IH,1
BHK2,12.91597265,77.5547597,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,10,2,E,2,0,1,4.0,CORP_BORE,IF,0
BHK1,12.92002532,77.52085678,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,500,0,1,E,1,2,2,3.0,CORP_BORE,IF,0
BHK2,12.90146194,77.59198573,ANYONE,1,SEMI_FURNISHED,BOTH,1300,10,2,NE,2,2,3,15.0,CORP_BORE,AP,2
BHK4,12.9690923,77.65507366,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1500,20,3,S,4,0,1,2.0,CORPORATION,IH,1
BHK2,12.94162513,77.6155716,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,4,1,W,2,1,3,3.0,CORPORATION,IF,1
BHK2,12.96761795,77.76551027,FAMILY,1,SEMI_FURNISHED,BOTH,2400,6,1,E,0,1,2,0.0,CORPORATION,IF,2
BHK2,12.90188809,77.58646314,FAMILY,1,SEMI_FURNISHED,BOTH,1200,0,2,W,2,2,3,3.0,CORP_BORE,IF,1
BHK2,12.9816315,77.64229801,FAMILY,1,SEMI_FURNISHED,BOTH,1121,4,2,SE,2,2,5,6.0,CORPORATION,AP,1
BHK3,12.91034146,77.55250188,FAMILY,1,SEMI_FURNISHED,BOTH,1350,3,2,N,3,3,5,9.0,CORP_BORE,AP,1
BHK2,12.94249697,77.60293277,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,15,2,N,2,0,2,3.0,CORPORATION,IF,0
RK1,12.96308267,77.64125618,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,200,1,1,E,2,3,3,1.0,BOREWELL,IF,1
BHK3,12.94394016,77.59567261,FAMILY,1,SEMI_FURNISHED,BOTH,1785,10,3,N,16,2,6,12.0,CORPORATION,AP,3
BHK2,12.97360241,77.66884728,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,700,3,2,N,2,1,1,4.0,CORPORATION,IH,1
BHK2,12.9730807,77.6521048,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,7,2,E,2,1,4,1.0,CORP_BORE,IF,0
BHK2,12.91380269,77.61549463,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1100,8,2,NE,2,0,1,2.0,CORP_BORE,IF,1
BHK2,12.91021998,77.58926284,ANYONE,1,SEMI_FURNISHED,BOTH,800,10,2,N,2,3,3,3.0,CORP_BORE,AP,1
BHK3,12.97965043,77.74915686,FAMILY,0,SEMI_FURNISHED,BOTH,2045,10,4,E,3,4,4,13.0,CORP_BORE,AP,4
BHK1,12.96944288,77.76299799,FAMILY,0,SEMI_FURNISHED,BOTH,600,0,1,E,2,3,5,6.0,CORP_BORE,AP,2
BHK2,12.95577323,77.65357636,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,700,5,1,W,2,2,3,3.0,CORPORATION,IF,1
BHK2,12.9502754,77.6997801,FAMILY,1,SEMI_FURNISHED,BOTH,1185,3,2,E,3,2,4,15.0,CORP_BORE,AP,2
BHK2,12.91726052,77.64834664,ANYONE,0,SEMI_FURNISHED,BOTH,650,0,1,N,2,0,0,3.0,CORPORATION,IH,0
BHK2,12.9913857,77.658892,ANYONE,1,SEMI_FURNISHED,BOTH,800,10,1,E,1,4,4,7.0,CORP_BORE,AP,1
BHK2,12.97229468,77.75606017,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,800,0,2,E,0,1,3,3.0,CORP_BORE,IF,1
BHK3,12.90980951,77.68565581,FAMILY,1,SEMI_FURNISHED,BOTH,2267,0,3,N,3,6,14,19.0,BOREWELL,AP,2
BHK1,12.93094339,77.6052383,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,9,1,E,1,2,3,0.0,CORP_BORE,IF,0
BHK2,12.9401872,77.7300801,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1050,1,2,E,2,4,4,15.0,BOREWELL,AP,1
BHK2,12.93466452,77.58922712,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,1000,5,1,E,1,2,2,0.0,CORPORATION,AP,1
BHK3,12.9171352,77.6723331,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,2018,0,3,E,3,4,12,15.0,BOREWELL,AP,1
BHK1,12.9879467,77.54147129,ANYONE,1,SEMI_FURNISHED,BOTH,250,3,1,E,2,2,3,2.0,CORP_BORE,IF,1
BHK3,12.90450226,77.54775514,ANYONE,1,SEMI_FURNISHED,BOTH,1500,0,3,N,3,4,4,5.0,CORP_BORE,AP,3
BHK3,12.90747954,77.54676906,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1350,8,3,W,3,0,1,3.0,CORPORATION,IH,2
BHK2,12.96939169,77.67961511,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,700,10,2,E,1,1,3,1.0,CORP_BORE,IF,0
BHK2,12.9294157,77.67389679,FAMILY,1,SEMI_FURNISHED,BOTH,1229,0,2,N,2,2,3,9.0,BOREWELL,AP,2
BHK2,12.9056921,77.54368829,FAMILY,0,SEMI_FURNISHED,BOTH,1050,5,2,NE,2,2,5,6.0,CORP_BORE,AP,1
BHK2,12.90752722,77.64769053,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,13,2,E,1,1,2,3.0,CORPORATION,IF,1
BHK3,12.9037594,77.5618439,ANYONE,1,SEMI_FURNISHED,BOTH,2400,20,2,S,3,0,1,4.0,CORP_BORE,IF,0
BHK2,12.99593582,77.7191066,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,750,5,1,E,2,3,3,5.0,CORP_BORE,IF,1
BHK2,12.93910503,77.7376709,ANYONE,1,SEMI_FURNISHED,BOTH,1012,0,2,E,2,7,14,19.0,CORP_BORE,AP,1
BHK2,12.9139346,77.5142732,ANYONE,1,SEMI_FURNISHED,BOTH,1456,1,2,E,5,10,10,12.0,CORP_BORE,AP,1
BHK1,12.996507,77.56416861,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,500,0,1,SE,3,0,1,2.0,CORPORATION,IF,0
BHK2,12.98473112,77.66537912,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1000,15,2,E,2,2,2,1.0,CORP_BORE,IF,1
BHK2,12.969642,77.7411625,FAMILY,0,FULLY_FURNISHED,BOTH,1200,2,2,W,2,1,5,13.0,BOREWELL,AP,2
BHK2,12.91194575,77.62545667,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,600,1,2,N,4,2,4,4.0,CORP_BORE,IF,2
BHK2,12.92254645,77.63538177,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,1,2,NE,0,3,4,2.0,CORPORATION,IF,2
BHK1,12.93823446,77.62911997,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,9,1,E,1,1,2,2.0,CORPORATION,IF,1
BHK3,12.90339144,77.52724399,FAMILY,0,SEMI_FURNISHED,BOTH,1260,1,2,N,3,4,11,16.0,BOREWELL,AP,1
RK1,12.98749071,77.64521154,FAMILY,0,SEMI_FURNISHED,BOTH,300,4,1,E,1,2,2,3.0,CORPORATION,IH,1
BHK2,12.9409804,77.62785151,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1000,5,1,E,2,2,3,0.0,CORP_BORE,IF,0
BHK3,12.92362531,77.6853227,FAMILY,1,SEMI_FURNISHED,BOTH,2020,0,3,E,3,1,11,18.0,CORP_BORE,AP,2
BHK3,12.90084854,77.70749296,ANYONE,1,SEMI_FURNISHED,BOTH,1275,0,2,W,3,14,15,14.0,BOREWELL,AP,1
BHK2,12.93825548,77.72636541,ANYONE,1,SEMI_FURNISHED,BOTH,1000,0,2,E,2,0,13,4.0,CORPORATION,AP,2
BHK1,12.96960998,77.62461719,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,450,10,1,W,1,0,2,1.0,CORPORATION,IF,1
BHK2,12.94942555,77.7023493,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,900,0,2,E,2,3,4,0.0,CORP_BORE,IF,1
BHK3,12.99128646,77.61200247,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,2,3,E,2,0,1,4.0,CORPORATION,IH,2
BHK3,12.94676649,77.67618521,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1570,4,3,W,4,2,5,9.0,BOREWELL,AP,2
BHK1,12.92657922,77.60922032,ANYONE,0,SEMI_FURNISHED,NONE,600,3,1,E,3,3,4,2.0,CORPORATION,IF,1
BHK1,12.94252311,77.6025197,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,550,5,1,W,2,0,1,1.0,CORPORATION,IH,1
BHK2,12.96303967,77.75015551,ANYONE,0,SEMI_FURNISHED,BOTH,1224,3,2,W,2,2,4,8.0,CORP_BORE,AP,2
BHK2,12.97689251,77.676995,ANYONE,0,SEMI_FURNISHED,BOTH,1050,12,2,E,3,2,4,6.0,CORPORATION,AP,1
BHK2,12.93072207,77.62922173,ANYONE,1,SEMI_FURNISHED,BOTH,1800,10,3,N,2,1,1,0.0,CORPORATION,IH,1
BHK3,12.9109926,77.6081793,FAMILY,1,SEMI_FURNISHED,BOTH,1350,15,2,E,5,3,4,4.0,CORP_BORE,AP,2
BHK2,12.91419975,77.60976681,FAMILY,1,SEMI_FURNISHED,BOTH,1284,12,2,E,5,2,4,6.0,CORPORATION,AP,3
BHK1,12.99046316,77.57111813,FAMILY,1,SEMI_FURNISHED,BOTH,900,20,1,N,2,0,2,2.0,CORPORATION,IF,1
BHK1,12.92403904,77.61803707,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,500,5,1,E,1,1,3,1.0,CORP_BORE,IH,1
BHK3,12.9223163,77.56013889,ANYONE,1,SEMI_FURNISHED,BOTH,1400,10,3,N,3,1,2,5.0,CORPORATION,IF,0
BHK2,12.94962162,77.56355512,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,15,1,N,2,0,2,3.0,CORP_BORE,IF,0
BHK1,12.98852701,77.54443886,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,3,1,N,1,3,3,1.0,CORP_BORE,IH,1
BHK2,12.9629451,77.64201227,BACHELOR,1,SEMI_FURNISHED,NONE,1200,5,2,E,2,2,3,3.0,CORPORATION,IF,1
BHK1,12.97616976,77.74244589,FAMILY,1,SEMI_FURNISHED,NONE,432,4,2,NE,1,1,1,0.0,CORPORATION,IF,1
BHK3,12.97902914,77.76793389,FAMILY,0,SEMI_FURNISHED,BOTH,1431,0,3,E,3,2,4,19.0,CORP_BORE,AP,2
BHK3,12.93195,77.5099992,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1527,0,3,N,3,1,5,10.0,BOREWELL,AP,2
BHK2,12.96057062,77.70501746,ANYONE,1,SEMI_FURNISHED,BOTH,1000,8,2,E,1,4,4,7.0,CORP_BORE,AP,1
BHK1,12.904239,77.6492648,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,650,2,1,E,1,3,4,4.0,CORPORATION,AP,1
BHK2,12.99754055,77.75907092,FAMILY,1,FULLY_FURNISHED,BOTH,1143,1,2,W,4,4,4,7.0,CORPORATION,AP,2
BHK2,12.90000373,77.5954374,FAMILY,1,SEMI_FURNISHED,BOTH,1160,8,2,E,6,4,4,8.0,CORP_BORE,AP,1
BHK3,12.93440609,77.60606939,FAMILY,1,SEMI_FURNISHED,BOTH,1550,9,2,N,7,2,4,7.0,CORP_BORE,AP,2
BHK2,12.96837922,77.73625838,FAMILY,1,FULLY_FURNISHED,BOTH,1140,1,2,W,3,1,4,8.0,BOREWELL,AP,1
BHK2,12.94398224,77.62993301,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,850,5,2,N,1,0,2,2.0,CORPORATION,AP,0
BHK2,12.9703009,77.7394709,FAMILY,1,FULLY_FURNISHED,BOTH,1202,0,2,W,0,2,10,11.0,BOREWELL,AP,1
BHK4,12.9091654,77.6677287,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,2650,0,4,E,6,3,6,13.0,BOREWELL,IH,1
BHK2,12.954989,77.7029199,ANYONE,1,FULLY_FURNISHED,BOTH,1200,9,2,S,4,2,4,9.0,CORP_BORE,AP,2
BHK2,12.9976112,77.57356867,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,700,2,2,W,2,2,3,3.0,CORPORATION,IF,0
BHK1,12.90436459,77.70708466,FAMILY,1,FULLY_FURNISHED,BOTH,950,1,1,W,2,10,12,15.0,BOREWELL,AP,1
BHK2,12.91625121,77.59765499,FAMILY,1,SEMI_FURNISHED,BOTH,700,20,2,N,2,1,1,2.0,CORPORATION,IF,1
BHK3,12.94186978,77.74489872,ANYONE,1,SEMI_FURNISHED,BOTH,1260,1,2,E,0,4,4,4.0,CORPORATION,AP,2
BHK1,12.9214535,77.64467343,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,500,0,1,S,1,4,4,9.0,CORP_BORE,IF,0
BHK3,12.98194898,77.67376236,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,1500,7,3,E,3,3,4,1.0,CORP_BORE,AP,3
BHK2,12.9773111,77.7384395,FAMILY,0,SEMI_FURNISHED,BOTH,1257,4,2,W,2,4,4,13.0,CORP_BORE,AP,2
BHK2,12.90928908,77.64291599,ANYONE,1,SEMI_FURNISHED,BOTH,1200,13,2,N,2,2,2,1.0,CORP_BORE,IF,1
BHK3,12.96177672,77.5965991,ANYONE,1,SEMI_FURNISHED,BOTH,1537,5,2,W,2,1,3,5.0,CORP_BORE,AP,2
BHK2,12.95232905,77.70050658,FAMILY,1,SEMI_FURNISHED,BOTH,750,2,2,N,2,2,3,3.0,BOREWELL,IF,0
BHK3,12.9207027,77.6072046,ANYONE,1,SEMI_FURNISHED,BOTH,1200,12,2,E,2,1,3,2.0,CORPORATION,IH,1
BHK3,12.97972791,77.63981073,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,2400,0,2,N,2,1,2,1.0,CORP_BORE,IF,1
BHK2,12.98010943,77.69370857,FAMILY,1,SEMI_FURNISHED,BOTH,1000,8,2,E,2,0,1,2.0,CORPORATION,IF,0
BHK2,12.92147586,77.67580384,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,1200,3,2,N,3,3,3,1.0,BOREWELL,AP,0
BHK2,12.97853336,77.65833395,FAMILY,1,SEMI_FURNISHED,BOTH,1285,12,2,S,8,2,4,11.0,CORP_BORE,AP,2
BHK3,12.91577095,77.69177834,ANYONE,1,SEMI_FURNISHED,BOTH,1625,2,2,W,2,4,4,9.0,BOREWELL,AP,2
BHK1,12.97170879,77.63153705,FAMILY,1,SEMI_FURNISHED,BOTH,600,10,1,N,1,0,2,2.0,CORP_BORE,IF,0
BHK2,12.90074917,77.60504043,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,800,5,1,E,2,2,2,1.0,CORPORATION,IF,0
BHK1,12.90293664,77.64046831,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1100,4,2,E,3,0,1,1.0,CORPORATION,IF,0
BHK2,12.9144635,77.6491774,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,0,1,E,1,3,4,3.0,BOREWELL,IF,1
BHK1,12.95016707,77.71094385,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,800,1,1,E,1,4,5,2.0,CORP_BORE,AP,1
BHK1,12.97774695,77.63925273,FAMILY,0,FULLY_FURNISHED,BOTH,750,0,1,E,1,3,4,1.0,CORPORATION,IF,1
BHK2,12.98551846,77.73078918,FAMILY,1,SEMI_FURNISHED,BOTH,1130,0,2,E,2,1,4,9.0,BOREWELL,AP,2
BHK3,12.90218153,77.59544665,ANYONE,1,FULLY_FURNISHED,BOTH,1700,0,3,E,2,2,4,9.0,CORP_BORE,AP,2
BHK3,12.93959091,77.62984444,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1200,10,2,E,3,2,3,1.0,CORP_BORE,IF,2
BHK2,12.9530446,77.7153942,ANYONE,0,SEMI_FURNISHED,FOUR_WHEELER,1200,10,2,W,4,1,5,10.0,CORPORATION,AP,2
BHK3,12.95219369,77.64364244,ANYONE,1,SEMI_FURNISHED,BOTH,1436,12,3,N,3,1,3,8.0,BOREWELL,AP,3
BHK2,12.93104618,77.7117916,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,0,1,N,2,1,2,2.0,BOREWELL,IF,0
BHK2,12.91238433,77.64549907,FAMILY,1,SEMI_FURNISHED,FOUR_WHEELER,750,3,2,E,2,0,1,1.0,CORP_BORE,IF,0
BHK2,12.9208949,77.7344781,ANYONE,1,SEMI_FURNISHED,BOTH,1000,2,1,NE,2,2,2,2.0,BOREWELL,IF,2
BHK1,12.92713163,77.55859159,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,600,1,1,S,2,2,3,3.0,CORP_BORE,IF,0
BHK1,12.9201126,77.51420143,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,4,1,E,2,2,2,3.0,CORP_BORE,IH,1
BHK2,12.91418967,77.59333025,ANYONE,0,SEMI_FURNISHED,NONE,1200,8,1,E,2,1,1,1.0,CORPORATION,IF,1
RK1,12.92321361,77.63774829,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,180,1,1,N,1,4,4,2.0,CORP_BORE,AP,1
BHK1,12.98782063,77.66685486,ANYONE,1,SEMI_FURNISHED,BOTH,705,0,1,N,1,6,10,9.0,CORP_BORE,AP,1
BHK3,12.91716028,77.62955555,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,3,2,E,3,1,3,3.0,CORP_BORE,IF,0
BHK3,12.9429481,77.6253288,FAMILY,1,SEMI_FURNISHED,BOTH,1500,14,2,NE,3,5,6,12.0,CORP_BORE,AP,2
BHK3,12.90322946,77.64483369,FAMILY,1,SEMI_FURNISHED,BOTH,1400,10,3,SW,4,0,3,10.0,CORPORATION,IH,1
BHK2,12.9753389,77.7436242,ANYONE,1,SEMI_FURNISHED,BOTH,1140,8,2,W,4,1,3,14.0,CORP_BORE,AP,3
BHK3,12.9661379,77.51559147,ANYONE,1,SEMI_FURNISHED,BOTH,1200,8,1,E,2,0,0,2.0,CORPORATION,IH,0
BHK2,12.91105327,77.55513182,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,900,2,2,E,0,2,2,3.0,CORP_BORE,IF,1
BHK2,12.9867219,77.7104228,FAMILY,0,SEMI_FURNISHED,BOTH,1143,3,2,NE,2,3,19,12.0,CORP_BORE,AP,2
BHK2,12.9129053,77.6796219,ANYONE,1,SEMI_FURNISHED,BOTH,1170,0,2,N,2,0,4,12.0,CORP_BORE,AP,1
BHK2,12.91332514,77.67033794,FAMILY,1,SEMI_FURNISHED,BOTH,1000,3,2,NE,2,3,15,12.0,CORP_BORE,AP,1
BHK2,12.93477658,77.56994394,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1450,1,2,E,2,1,4,3.0,CORP_BORE,AP,1
BHK3,12.9631918,77.7553148,FAMILY,0,SEMI_FURNISHED,BOTH,1365,1,2,E,2,2,3,8.0,BOREWELL,AP,2
BHK2,12.98713589,77.75624084,FAMILY,1,SEMI_FURNISHED,BOTH,1035,5,2,E,3,2,5,3.0,CORPORATION,AP,2
BHK2,12.91182378,77.58498449,FAMILY,1,SEMI_FURNISHED,BOTH,1100,20,2,S,2,2,3,9.0,CORPORATION,AP,1
BHK3,12.96441933,77.71401603,ANYONE,0,SEMI_FURNISHED,NONE,1300,0,2,E,3,2,2,1.0,CORPORATION,IF,2
BHK2,12.96687989,77.51608728,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,850,5,2,W,2,0,3,3.0,CORPORATION,IF,0
BHK2,12.9812973,77.709555,FAMILY,0,SEMI_FURNISHED,BOTH,950,0,2,E,3,1,9,14.0,CORP_BORE,AP,0
BHK3,12.9019456,77.5898789,ANYONE,1,SEMI_FURNISHED,BOTH,1400,3,3,E,3,0,5,5.0,CORPORATION,AP,1
BHK2,12.94512518,77.55858492,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,700,10,2,E,2,2,2,3.0,CORP_BORE,IF,1
BHK1,12.96389673,77.75343179,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,450,2,1,N,1,3,3,2.0,BOREWELL,IF,1
BHK3,12.90130346,77.67516398,FAMILY,0,SEMI_FURNISHED,BOTH,1000,0,2,N,3,3,10,13.0,BOREWELL,AP,1
BHK3,12.98613552,77.7556306,FAMILY,1,SEMI_FURNISHED,BOTH,2400,1,3,E,3,5,5,6.0,CORP_BORE,AP,2
BHK3,12.90205763,77.59517893,FAMILY,0,SEMI_FURNISHED,BOTH,1800,1,2,E,3,3,4,5.0,CORP_BORE,AP,2
BHK3,12.9071617,77.57235138,ANYONE,0,SEMI_FURNISHED,BOTH,1200,5,2,E,5,1,4,1.0,CORPORATION,IF,1
BHK2,12.91782623,77.62427754,FAMILY,1,SEMI_FURNISHED,BOTH,900,0,2,E,2,4,5,6.0,CORPORATION,AP,1
BHK2,12.90434482,77.6755975,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,750,2,1,E,2,0,3,1.0,BOREWELL,IF,0
BHK2,12.97032266,77.71758161,FAMILY,1,SEMI_FURNISHED,BOTH,1200,1,2,W,2,2,5,9.0,CORP_BORE,AP,2
BHK2,12.9396425,77.73030233,FAMILY,1,SEMI_FURNISHED,BOTH,1050,0,2,E,0,3,10,13.0,CORP_BORE,AP,1
RK1,12.97497377,77.59970608,BACHELOR,0,FULLY_FURNISHED,NONE,600,15,1,N,1,4,4,6.0,CORP_BORE,AP,0
BHK3,12.91128902,77.55300459,FAMILY,1,SEMI_FURNISHED,BOTH,1200,4,2,N,2,2,3,1.0,CORP_BORE,IF,0
BHK2,12.94911353,77.62712201,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,800,11,1,S,2,2,2,2.0,CORPORATION,IF,0
BHK1,12.94721037,77.7035653,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,500,1,1,S,1,3,4,3.0,BOREWELL,AP,1
BHK2,12.90119937,77.64891822,FAMILY,0,SEMI_FURNISHED,FOUR_WHEELER,850,2,2,NE,2,3,4,2.0,CORPORATION,IF,0
BHK2,12.933708,77.6999725,FAMILY,1,SEMI_FURNISHED,BOTH,1193,0,2,E,0,1,4,6.0,CORPORATION,AP,2
BHK2,12.90487134,77.5763533,ANYONE,1,SEMI_FURNISHED,FOUR_WHEELER,550,2,2,NE,2,2,2,2.0,CORPORATION,IF,1
BHK2,12.907437,77.6983256,FAMILY,0,SEMI_FURNISHED,BOTH,1175,1,2,E,2,2,4,6.0,BOREWELL,AP,2
BHK2,12.92013889,77.57661637,FAMILY,0,SEMI_FURNISHED,TWO_WHEELER,1100,8,2,E,3,1,1,3.0,CORPORATION,IF,1
BHK2,12.92036874,77.65080658,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,1000,5,2,E,2,0,3,3.0,CORPORATION,IF,0
BHK2,12.98701591,77.50249389,FAMILY,1,NOT_FURNISHED,TWO_WHEELER,800,6,1,E,0,1,3,0.0,CORPORATION,IF,0
BHK1,12.99113775,77.54657759,FAMILY,0,SEMI_FURNISHED,NONE,500,10,1,E,1,2,3,1.0,CORPORATION,IF,0
BHK2,12.93273605,77.56388131,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,714,5,2,E,2,1,3,3.0,CORP_BORE,IF,1
BHK3,12.91259134,77.52723525,FAMILY,0,SEMI_FURNISHED,BOTH,1300,3,2,E,3,2,2,4.0,CORP_BORE,IH,1
BHK2,12.97908219,77.50800746,ANYONE,1,SEMI_FURNISHED,TWO_WHEELER,1300,8,2,N,6,1,2,3.0,CORPORATION,IF,1
BHK1,12.95174187,77.69583322,BACHELOR,0,SEMI_FURNISHED,TWO_WHEELER,450,12,1,S,1,0,3,1.0,CORPORATION,IF,0
BHK3,12.97374255,77.6745992,FAMILY,1,SEMI_FURNISHED,BOTH,1950,0,3,N,3,1,3,3.0,CORP_BORE,IH,1
BHK3,12.987007,77.59856393,ANYONE,1,SEMI_FURNISHED,BOTH,1200,0,3,NW,4,2,3,1.0,CORPORATION,IF,1
BHK2,12.97320098,77.53617536,ANYONE,1,SEMI_FURNISHED,BOTH,1100,5,2,N,2,2,2,5.0,CORPORATION,IH,2
BHK2,12.92555998,77.6309986,ANYONE,1,SEMI_FURNISHED,BOTH,1400,12,2,S,3,8,8,13.0,CORPORATION,AP,2
BHK2,12.95338107,77.65422924,ANYONE,1,SEMI_FURNISHED,BOTH,1200,15,2,S,2,0,3,5.0,CORP_BORE,IF,0
BHK4,12.9037594,77.5618439,FAMILY,1,SEMI_FURNISHED,BOTH,2000,1,2,S,3,1,2,7.0,CORP_BORE,IH,1
BHK3,12.9135676,77.6101781,FAMILY,1,SEMI_FURNISHED,BOTH,2000,30,3,W,2,0,2,3.0,CORPORATION,IF,0
BHK2,12.96984846,77.70306606,ANYONE,1,NOT_FURNISHED,TWO_WHEELER,650,10,1,E,0,1,2,3.0,CORP_BORE,IF,0
BHK2,12.91764124,77.6052768,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,850,0,2,N,2,2,4,1.0,CORP_BORE,IF,1
BHK2,12.9684436,77.67340274,FAMILY,0,FULLY_FURNISHED,BOTH,1800,2,2,W,2,0,4,5.0,CORP_BORE,AP,3
BHK1,12.9386287,77.5440288,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,10,1,E,0,0,1,0.0,CORPORATION,IF,0
BHK2,12.94439064,77.55518228,FAMILY,1,SEMI_FURNISHED,TWO_WHEELER,800,22,1,E,1,0,2,1.0,CORP_BORE,IF,0
BHK2,12.9985749,77.50373268,ANYONE,0,SEMI_FURNISHED,TWO_WHEELER,600,4,1,E,2,1,2,3.0,CORPORATION,IF,0
BHK2,12.91135377,77.68477806,ANYONE,0,SEMI_FURNISHED,BOTH,1255,1,2,E,2,2,13,16.0,BOREWELL,AP,1
